collection,corpus,transcript,original_transcript_id,status,unique_matching_utterances,runner_up_matches,total_matching_utterances,original_target_child,original_age_months,original_n_utterances,chat_target_child,chat_age_months,original_id_used_by_multiple_current_transcripts,original_age_raw,original_metadata_join,current_age_raw,current_age_status,parse_status,current_metadata_join,current_age_months,original_age_usable,current_age_usable,age_combination,absolute_age_difference_months,age_conflict_gt_0_1_month
Eng-NA,Brown,Brown/Sarah/020412.cha,7344,high_confidence_text_match,38,0,38,Sarah,28.3948335694778,272,CHI,28.4,False,28.3948335694778,both,28.4,valid,parsed,both,28.4,True,True,both_usable,0.00516643052219834,False
Eng-NA,Brown,Brown/Sarah/020417.cha,7345,high_confidence_text_match,56,0,56,Sarah,28.5591079898971,309,CHI,28.566666666666666,False,28.5591079898971,both,28.566666666666666,valid,parsed,both,28.566666666666666,True,True,both_usable,0.0075586767695661194,False
Eng-NA,Brown,Brown/Sarah/020419.cha,7346,high_confidence_text_match,23,0,23,Sarah,28.6248177580648,394,CHI,28.633333333333333,False,28.6248177580648,both,28.633333333333333,valid,parsed,both,28.633333333333333,True,True,both_usable,0.008515575268532416,False
Eng-NA,Brown,Brown/Sarah/020426.cha,7347,high_confidence_text_match,30,0,30,Sarah,28.8548019466519,221,CHI,28.866666666666667,False,28.8548019466519,both,28.866666666666667,valid,parsed,both,28.866666666666667,True,True,both_usable,0.011864720014767016,False
Eng-NA,Brown,Brown/Sarah/020507.cha,7349,high_confidence_text_match,47,0,47,Sarah,29.2305796833611,421,CHI,29.233333333333334,False,29.2305796833611,both,29.233333333333334,valid,parsed,both,29.233333333333334,True,True,both_usable,0.0027536499722344843,False
Eng-NA,Brown,Brown/Sarah/020515.cha,7348,high_confidence_text_match,37,0,37,Sarah,29.493418756032,261,CHI,29.5,False,29.493418756032,both,29.5,valid,parsed,both,29.5,True,True,both_usable,0.006581243968000194,False
Eng-NA,Brown,Brown/Sarah/020525.cha,7350,high_confidence_text_match,20,0,20,Sarah,29.8219675968706,152,CHI,29.833333333333332,False,29.8219675968706,both,29.833333333333332,valid,parsed,both,29.833333333333332,True,True,both_usable,0.011365736462732201,False
Eng-NA,Brown,Brown/Sarah/020530.cha,7351,high_confidence_text_match,16,0,16,Sarah,29.9862420172899,189,CHI,30.0,False,29.9862420172899,both,30.0,valid,parsed,both,30.0,True,True,both_usable,0.01375798271009998,False
Eng-NA,Brown,Brown/Sarah/020604.cha,7352,high_confidence_text_match,17,0,17,Sarah,30.132035565412,198,CHI,30.133333333333333,False,30.132035565412,both,30.133333333333333,valid,parsed,both,30.133333333333333,True,True,both_usable,0.0012977679213328486,False
Eng-NA,Brown,Brown/Sarah/020613.cha,7353,high_confidence_text_match,42,0,42,Sarah,30.4277295221668,522,CHI,30.433333333333334,False,30.4277295221668,both,30.433333333333334,valid,parsed,both,30.433333333333334,True,True,both_usable,0.005603811166533745,False
Eng-NA,Brown,Brown/Sarah/020620.cha,7355,high_confidence_text_match,29,0,29,Sarah,30.6577137107538,449,CHI,30.666666666666668,False,30.6577137107538,both,30.666666666666668,valid,parsed,both,30.666666666666668,True,True,both_usable,0.008952955912867822,False
Eng-NA,Brown,Brown/Sarah/020705.cha,7356,high_confidence_text_match,26,0,26,Sarah,31.1649109837984,358,CHI,31.166666666666668,False,31.1649109837984,both,31.166666666666668,valid,parsed,both,31.166666666666668,True,True,both_usable,0.0017556828682678827,False
Eng-NA,Brown,Brown/Sarah/020712.cha,7357,high_confidence_text_match,42,0,42,Sarah,31.3948951723855,372,CHI,31.4,False,31.3948951723855,both,31.4,valid,parsed,both,31.4,True,True,both_usable,0.00510482761449893,False
Eng-NA,Brown,Brown/Sarah/020718.cha,7358,high_confidence_text_match,19,0,19,Sarah,31.5920244768886,201,CHI,31.6,False,31.5920244768886,both,31.6,valid,parsed,both,31.6,True,True,both_usable,0.007975523111401372,False
Eng-NA,Brown,Brown/Sarah/020728.cha,7359,high_confidence_text_match,45,0,45,Sarah,31.9205733177273,336,CHI,31.933333333333334,False,31.9205733177273,both,31.933333333333334,valid,parsed,both,31.933333333333334,True,True,both_usable,0.012760015606033903,False
Eng-NA,Brown,Brown/Sarah/020802.cha,7360,high_confidence_text_match,28,0,28,Sarah,32.0663668658494,244,CHI,32.06666666666667,False,32.0663668658494,both,32.06666666666667,valid,parsed,both,32.06666666666667,True,True,both_usable,0.000299800817266771,False
Eng-NA,Brown,Brown/Sarah/020825a.cha,7361,high_confidence_text_match,35,0,35,Sarah,32.8220291997782,237,CHI,32.833333333333336,False,32.8220291997782,both,32.833333333333336,valid,parsed,both,32.833333333333336,True,True,both_usable,0.01130413355513582,False
Eng-NA,Brown,Brown/Sarah/020825b.cha,7362,high_confidence_text_match,30,0,30,Sarah,32.8220291997782,205,CHI,32.833333333333336,False,32.8220291997782,both,32.833333333333336,valid,parsed,both,32.833333333333336,True,True,both_usable,0.01130413355513582,False
Eng-NA,Brown,Brown/Sarah/020900.cha,7363,high_confidence_text_match,34,0,34,Sarah,33.0006776319842,303,CHI,33.0,False,33.0006776319842,both,33.0,valid,parsed,both,33.0,True,True,both_usable,0.0006776319842032308,False
Eng-NA,Brown,Brown/Sarah/020906.cha,7364,high_confidence_text_match,25,0,25,Sarah,33.1978069364874,315,CHI,33.2,False,33.1978069364874,both,33.2,valid,parsed,both,33.2,True,True,both_usable,0.0021930635125997355,False
Eng-NA,Brown,Brown/Sarah/020914.cha,7365,high_confidence_text_match,43,0,43,Sarah,33.4606460091583,378,CHI,33.46666666666667,False,33.4606460091583,both,33.46666666666667,valid,parsed,both,33.46666666666667,True,True,both_usable,0.006020657508365446,False
Eng-NA,Brown,Brown/Sarah/020920.cha,7366,high_confidence_text_match,172,0,172,Sarah,33.6577753136615,897,CHI,33.666666666666664,False,33.6577753136615,both,33.666666666666664,valid,parsed,both,33.666666666666664,True,True,both_usable,0.008891353005161307,False
Eng-NA,Brown,Brown/Sarah/020929.cha,7367,high_confidence_text_match,53,0,53,Sarah,33.9534692704162,361,CHI,33.96666666666667,False,33.9534692704162,both,33.96666666666667,valid,parsed,both,33.96666666666667,True,True,both_usable,0.013197396250468785,False
Eng-NA,Brown,Brown/Sarah/021005.cha,7368,high_confidence_text_match,40,0,40,Sarah,34.1649725867061,388,CHI,34.166666666666664,False,34.1649725867061,both,34.166666666666664,valid,parsed,both,34.166666666666664,True,True,both_usable,0.0016940799605649204,False
Eng-NA,Brown,Brown/Sarah/021011.cha,7369,high_confidence_text_match,14,0,14,Sarah,34.3621018912093,207,CHI,34.36666666666667,False,34.3621018912093,both,34.36666666666667,valid,parsed,both,34.36666666666667,True,True,both_usable,0.004564775457367887,False
Eng-NA,Brown,Brown/Sarah/021020.cha,7370,high_confidence_text_match,41,0,41,Sarah,34.657795847964,272,CHI,34.666666666666664,False,34.657795847964,both,34.666666666666664,valid,parsed,both,34.666666666666664,True,True,both_usable,0.008870818702661154,False
Eng-NA,Brown,Brown/Sarah/021024.cha,7371,high_confidence_text_match,63,0,63,Sarah,34.7892153842995,517,CHI,34.8,False,34.7892153842995,both,34.8,valid,parsed,both,34.8,True,True,both_usable,0.010784615700494271,False
Eng-NA,Brown,Brown/Sarah/021102.cha,7372,high_confidence_text_match,29,0,29,Sarah,35.0664284687571,319,CHI,35.06666666666667,False,35.0664284687571,both,35.06666666666667,valid,parsed,both,35.06666666666667,True,True,both_usable,0.00023819790956736142,False
Eng-NA,Brown,Brown/Sarah/021117.cha,7376,high_confidence_text_match,62,0,62,Sarah,35.559251730015,504,CHI,35.56666666666667,False,35.559251730015,both,35.56666666666667,valid,parsed,both,35.56666666666667,True,True,both_usable,0.0074149366516707005,False
Eng-NA,Brown,Brown/Sarah/021123.cha,7374,high_confidence_text_match,30,0,30,Sarah,35.7563810345182,263,CHI,35.766666666666666,False,35.7563810345182,both,35.766666666666666,valid,parsed,both,35.766666666666666,True,True,both_usable,0.010285632148466561,False
Eng-NA,Brown,Brown/Sarah/021130.cha,7373,high_confidence_text_match,22,0,22,Sarah,35.9863652231052,234,CHI,36.0,False,35.9863652231052,both,36.0,valid,parsed,both,36.0,True,True,both_usable,0.013634776894797085,False
Eng-NA,Brown,Brown/Sarah/030018a.cha,7375,high_confidence_text_match,20,0,20,Sarah,36.5921271484014,222,CHI,36.6,False,36.5921271484014,both,36.6,valid,parsed,both,36.6,True,True,both_usable,0.00787285159859863,False
Eng-NA,Brown,Brown/Sarah/030018b.cha,7377,high_confidence_text_match,42,0,42,Sarah,36.5921271484014,246,CHI,36.6,False,36.5921271484014,both,36.6,valid,parsed,both,36.6,True,True,both_usable,0.00787285159859863,False
Eng-NA,Brown,Brown/Sarah/030027.cha,7378,high_confidence_text_match,26,0,26,Sarah,36.8878211051562,302,CHI,36.9,False,36.8878211051562,both,36.9,valid,parsed,both,36.9,True,True,both_usable,0.012178894843799526,False
Eng-NA,Brown,Brown/Sarah/030103.cha,7379,high_confidence_text_match,38,0,38,Sarah,37.099324421446,333,CHI,37.1,False,37.099324421446,both,37.1,valid,parsed,both,37.1,True,True,both_usable,0.000675578554002243,False
Eng-NA,Brown,Brown/Sarah/030110.cha,7380,high_confidence_text_match,41,0,41,Sarah,37.3293086100331,333,CHI,37.333333333333336,False,37.3293086100331,both,37.333333333333336,valid,parsed,both,37.333333333333336,True,True,both_usable,0.0040247233002332905,False
Eng-NA,Brown,Brown/Sarah/030117.cha,7381,high_confidence_text_match,53,0,53,Sarah,37.5592927986201,338,CHI,37.56666666666667,False,37.5592927986201,both,37.56666666666667,valid,parsed,both,37.56666666666667,True,True,both_usable,0.007373868046570919,False
Eng-NA,Brown,Brown/Sarah/030124.cha,7382,high_confidence_text_match,36,0,36,Sarah,37.7892769872071,297,CHI,37.8,False,37.7892769872071,both,37.8,valid,parsed,both,37.8,True,True,both_usable,0.010723012792894338,False
Eng-NA,Brown,Brown/Sarah/030202.cha,7383,high_confidence_text_match,47,1,48,Sarah,38.0664900716647,370,CHI,38.06666666666667,False,38.0664900716647,both,38.06666666666667,valid,parsed,both,38.06666666666667,True,True,both_usable,0.00017659500196742783,False
Eng-NA,Brown,Brown/Sarah/030210.cha,7384,high_confidence_text_match,43,0,43,Sarah,38.3293291443356,327,CHI,38.333333333333336,False,38.3293291443356,both,38.333333333333336,valid,parsed,both,38.333333333333336,True,True,both_usable,0.004004188997733138,False
Eng-NA,Brown,Brown/Sarah/030216.cha,7386,high_confidence_text_match,44,0,44,Sarah,38.5264584488388,320,CHI,38.53333333333333,False,38.5264584488388,both,38.53333333333333,valid,parsed,both,38.53333333333333,True,True,both_usable,0.006874884494528999,False
Eng-NA,Brown,Brown/Sarah/030223.cha,7385,high_confidence_text_match,46,0,46,Sarah,38.7564426374258,310,CHI,38.766666666666666,False,38.7564426374258,both,38.766666666666666,valid,parsed,both,38.766666666666666,True,True,both_usable,0.010224029240866628,False
Eng-NA,Brown,Brown/Sarah/030307a.cha,7387,high_confidence_text_match,38,0,38,Sarah,39.2307850263866,335,CHI,39.233333333333334,False,39.2307850263866,both,39.233333333333334,valid,parsed,both,39.233333333333334,True,True,both_usable,0.002548306946735579,False
Eng-NA,Brown,Brown/Sarah/030307b.cha,7388,high_confidence_text_match,64,0,64,Sarah,39.2307850263866,348,CHI,39.233333333333334,False,39.2307850263866,both,39.233333333333334,valid,parsed,both,39.233333333333334,True,True,both_usable,0.002548306946735579,False
Eng-NA,Brown,Brown/Sarah/030313.cha,7389,high_confidence_text_match,43,0,43,Sarah,39.4279143308897,327,CHI,39.43333333333333,False,39.4279143308897,both,39.43333333333333,valid,parsed,both,39.43333333333333,True,True,both_usable,0.005419002443630916,False
Eng-NA,Brown,Brown/Sarah/030320.cha,7390,high_confidence_text_match,47,0,47,Sarah,39.6578985194768,414,CHI,39.666666666666664,False,39.6578985194768,both,39.666666666666664,valid,parsed,both,39.666666666666664,True,True,both_usable,0.008768147189861963,False
Eng-NA,Brown,Brown/Sarah/030328.cha,7391,high_confidence_text_match,83,0,83,Sarah,39.9207375921477,606,CHI,39.93333333333333,False,39.9207375921477,both,39.93333333333333,valid,parsed,both,39.93333333333333,True,True,both_usable,0.012595741185627674,False
Eng-NA,Brown,Brown/Sarah/030401.cha,7392,high_confidence_text_match,28,0,28,Sarah,40.033676256186,423,CHI,40.03333333333333,False,40.033676256186,both,40.03333333333333,valid,parsed,both,40.03333333333333,True,True,both_usable,0.00034292285266701583,False
Eng-NA,Brown,Brown/Sarah/030409.cha,7393,high_confidence_text_match,54,0,54,Sarah,40.2965153288569,324,CHI,40.3,False,40.2965153288569,both,40.3,valid,parsed,both,40.3,True,True,both_usable,0.0034846711430986943,False
Eng-NA,Brown,Brown/Sarah/030416.cha,7394,high_confidence_text_match,78,0,78,Sarah,40.5264995174439,456,CHI,40.53333333333333,False,40.5264995174439,both,40.53333333333333,valid,parsed,both,40.53333333333333,True,True,both_usable,0.006833815889429218,False
Eng-NA,Brown,Brown/Sarah/030426.cha,7395,high_confidence_text_match,60,0,60,Sarah,40.8550483582825,437,CHI,40.86666666666667,False,40.8550483582825,both,40.86666666666667,valid,parsed,both,40.86666666666667,True,True,both_usable,0.011618308384164777,False
Eng-NA,Brown,Brown/Sarah/030501.cha,7396,high_confidence_text_match,92,0,92,Sarah,41.0336967904885,420,CHI,41.03333333333333,False,41.0336967904885,both,41.03333333333333,valid,parsed,both,41.03333333333333,True,True,both_usable,0.00036345715516716837,False
Eng-NA,Brown,Brown/Sarah/030507.cha,7397,high_confidence_text_match,92,0,92,Sarah,41.2308260949917,545,CHI,41.233333333333334,False,41.2308260949917,both,41.233333333333334,valid,parsed,both,41.233333333333334,True,True,both_usable,0.002507238341635798,False
Eng-NA,Brown,Brown/Sarah/030513.cha,7399,high_confidence_text_match,58,0,58,Sarah,41.4279553994949,679,CHI,41.43333333333333,False,41.4279553994949,both,41.43333333333333,valid,parsed,both,41.43333333333333,True,True,both_usable,0.005377933838431659,False
Eng-NA,Brown,Brown/Sarah/030520.cha,7400,high_confidence_text_match,68,1,69,Sarah,41.6579395880819,759,CHI,41.666666666666664,False,41.6579395880819,both,41.666666666666664,valid,parsed,both,41.666666666666664,True,True,both_usable,0.008727078584762182,False
Eng-NA,Brown,Brown/Sarah/030606.cha,7398,high_confidence_text_match,19,0,19,Sarah,42.1979917452104,323,CHI,42.2,False,42.1979917452104,both,42.2,valid,parsed,both,42.2,True,True,both_usable,0.002008254789600983,False
Eng-NA,Brown,Brown/Sarah/030616.cha,7401,high_confidence_text_match,24,1,26,Sarah,42.526540586049,248,CHI,42.53333333333333,False,42.526540586049,both,42.53333333333333,valid,parsed,both,42.53333333333333,True,True,both_usable,0.006792747284329437,False
Eng-NA,Brown,Brown/Sarah/030623.cha,7402,high_confidence_text_match,34,0,34,Sarah,42.756524774636,248,CHI,42.766666666666666,False,42.756524774636,both,42.766666666666666,valid,parsed,both,42.766666666666666,True,True,both_usable,0.010141892030667066,False
Eng-NA,Brown,Brown/Sarah/030630.cha,7403,high_confidence_text_match,33,0,33,Sarah,42.9865089632231,217,CHI,43.0,False,42.9865089632231,both,43.0,valid,parsed,both,43.0,True,True,both_usable,0.013491036776898113,False
Eng-NA,Brown,Brown/Sarah/030709.cha,7404,high_confidence_text_match,37,0,37,Sarah,43.2965769317645,296,CHI,43.3,False,43.2965769317645,both,43.3,valid,parsed,both,43.3,True,True,both_usable,0.0034230682354987607,False
Eng-NA,Brown,Brown/Sarah/030716.cha,7405,high_confidence_text_match,47,0,47,Sarah,43.5265611203515,245,CHI,43.53333333333333,False,43.5265611203515,both,43.53333333333333,valid,parsed,both,43.53333333333333,True,True,both_usable,0.006772212981829284,False
Eng-NA,Brown,Brown/Sarah/030723.cha,7406,high_confidence_text_match,56,0,56,Sarah,43.7565453089386,298,CHI,43.766666666666666,False,43.7565453089386,both,43.766666666666666,valid,parsed,both,43.766666666666666,True,True,both_usable,0.010121357728067437,False
Eng-NA,Brown,Brown/Sarah/030730.cha,7407,high_confidence_text_match,36,0,36,Sarah,43.9865294975256,271,CHI,44.0,False,43.9865294975256,both,44.0,valid,parsed,both,44.0,True,True,both_usable,0.01347050247439796,False
Eng-NA,Brown,Brown/Sarah/030806.cha,7408,high_confidence_text_match,39,0,39,Sarah,44.1980328138155,316,CHI,44.2,False,44.1980328138155,both,44.2,valid,parsed,both,44.2,True,True,both_usable,0.0019671861845012018,False
Eng-NA,Brown,Brown/Sarah/030812.cha,7409,high_confidence_text_match,62,0,62,Sarah,44.3951621183187,371,CHI,44.4,False,44.3951621183187,both,44.4,valid,parsed,both,44.4,True,True,both_usable,0.004837881681297063,False
Eng-NA,Brown,Brown/Sarah/030820.cha,7410,high_confidence_text_match,43,0,43,Sarah,44.6580011909895,458,CHI,44.666666666666664,False,44.6580011909895,both,44.666666666666664,valid,parsed,both,44.666666666666664,True,True,both_usable,0.008665475677162249,False
Eng-NA,Brown,Brown/Sarah/030827.cha,7411,high_confidence_text_match,54,0,54,Sarah,44.8879853795766,422,CHI,44.9,False,44.8879853795766,both,44.9,valid,parsed,both,44.9,True,True,both_usable,0.012014620423400402,False
Eng-NA,Brown,Brown/Sarah/030903.cha,7412,high_confidence_text_match,23,1,24,Sarah,45.0994886958664,280,CHI,45.1,False,45.0994886958664,both,45.1,valid,parsed,both,45.1,True,True,both_usable,0.0005113041336031188,False
Eng-NA,Brown,Brown/Sarah/030918.cha,7413,high_confidence_text_match,86,0,86,Sarah,45.5923119571244,641,CHI,45.6,False,45.5923119571244,both,45.6,valid,parsed,both,45.6,True,True,both_usable,0.007688042875599876,False
Eng-NA,Brown,Brown/Sarah/030926a.cha,7414,high_confidence_text_match,71,0,71,Sarah,45.8551510297953,294,CHI,45.86666666666667,False,45.8551510297953,both,45.86666666666667,valid,parsed,both,45.86666666666667,True,True,both_usable,0.011515636871365587,False
Eng-NA,Brown,Brown/Sarah/030926b.cha,7416,high_confidence_text_match,45,0,45,Sarah,45.8551510297953,244,CHI,45.86666666666667,False,45.8551510297953,both,45.86666666666667,valid,parsed,both,45.86666666666667,True,True,both_usable,0.011515636871365587,False
Eng-NA,Brown,Brown/Sarah/031001.cha,7415,high_confidence_text_match,49,0,49,Sarah,46.0337994620013,380,CHI,46.03333333333333,False,46.0337994620013,both,46.03333333333333,valid,parsed,both,46.03333333333333,True,True,both_usable,0.000466128667966359,False
Eng-NA,Brown,Brown/Sarah/031009.cha,7418,high_confidence_text_match,90,0,90,Sarah,46.2966385346722,363,CHI,46.3,False,46.2966385346722,both,46.3,valid,parsed,both,46.3,True,True,both_usable,0.003361465327799351,False
Eng-NA,Brown,Brown/Sarah/031016.cha,7417,high_confidence_text_match,54,0,54,Sarah,46.5266227232592,362,CHI,46.53333333333333,False,46.5266227232592,both,46.53333333333333,valid,parsed,both,46.53333333333333,True,True,both_usable,0.006710610074129875,False
Eng-NA,Brown,Brown/Sarah/031030.cha,7419,high_confidence_text_match,29,0,29,Sarah,46.9865911004333,359,CHI,47.0,False,46.9865911004333,both,47.0,valid,parsed,both,47.0,True,True,both_usable,0.013408899566698551,False
Eng-NA,Brown,Brown/Sarah/031109.cha,7420,high_confidence_text_match,5,0,5,Sarah,47.2966590689747,59,CHI,47.3,False,47.2966590689747,both,47.3,valid,parsed,both,47.3,True,True,both_usable,0.0033409310252991986,False
Eng-NA,Brown,Brown/Sarah/031116.cha,7421,high_confidence_text_match,89,0,89,Sarah,47.5266432575618,391,CHI,47.53333333333333,False,47.5266432575618,both,47.53333333333333,valid,parsed,both,47.53333333333333,True,True,both_usable,0.006690075771530246,False
Eng-NA,Brown,Brown/Sarah/031129.cha,7422,high_confidence_text_match,69,0,69,Sarah,47.953756750652,428,CHI,47.96666666666667,False,47.953756750652,both,47.96666666666667,valid,parsed,both,47.96666666666667,True,True,both_usable,0.012909916014670841,False
Eng-NA,Brown,Brown/Sarah/040005.cha,7423,high_confidence_text_match,35,0,35,Sarah,48.1652600669418,366,CHI,48.166666666666664,False,48.1652600669418,both,48.166666666666664,valid,parsed,both,48.166666666666664,True,True,both_usable,0.001406599724866453,False
Eng-NA,Brown,Brown/Sarah/040014.cha,7424,high_confidence_text_match,56,0,56,Sarah,48.4609540236966,247,CHI,48.46666666666667,False,48.4609540236966,both,48.46666666666667,valid,parsed,both,48.46666666666667,True,True,both_usable,0.00571264297006735,False
Eng-NA,Brown,Brown/Sarah/040028.cha,7425,high_confidence_text_match,33,0,33,Sarah,48.9209224008707,265,CHI,48.93333333333333,False,48.9209224008707,both,48.93333333333333,valid,parsed,both,48.93333333333333,True,True,both_usable,0.01241093246262892,False
Eng-NA,Brown,Brown/Sarah/040104.cha,7426,high_confidence_text_match,35,0,35,Sarah,49.1324257171605,373,CHI,49.13333333333333,False,49.1324257171605,both,49.13333333333333,valid,parsed,both,49.13333333333333,True,True,both_usable,0.0009076161728316379,False
Eng-NA,Brown,Brown/Sarah/040111.cha,7428,high_confidence_text_match,73,0,73,Sarah,49.3624099057475,318,CHI,49.36666666666667,False,49.3624099057475,both,49.36666666666667,valid,parsed,both,49.36666666666667,True,True,both_usable,0.004256760919169267,False
Eng-NA,Brown,Brown/Sarah/040118.cha,7427,high_confidence_text_match,57,0,57,Sarah,49.5923940943346,375,CHI,49.6,False,49.5923940943346,both,49.6,valid,parsed,both,49.6,True,True,both_usable,0.007605905665400314,False
Eng-NA,Brown,Brown/Sarah/040128.cha,7429,high_confidence_text_match,90,0,90,Sarah,49.9209429351732,312,CHI,49.93333333333333,False,49.9209429351732,both,49.93333333333333,valid,parsed,both,49.93333333333333,True,True,both_usable,0.012390398160128768,False
Eng-NA,Brown,Brown/Sarah/040201.cha,7430,high_confidence_text_match,65,0,65,Sarah,50.0338815992115,318,CHI,50.03333333333333,False,50.0338815992115,both,50.03333333333333,valid,parsed,both,50.03333333333333,True,True,both_usable,0.0005482658781659211,False
Eng-NA,Brown,Brown/Sarah/040209.cha,7431,high_confidence_text_match,70,0,70,Sarah,50.2967206718824,354,CHI,50.3,False,50.2967206718824,both,50.3,valid,parsed,both,50.3,True,True,both_usable,0.003279328117599789,False
Eng-NA,Brown,Brown/Sarah/040216.cha,7432,high_confidence_text_match,117,0,117,Sarah,50.5267048604694,470,CHI,50.53333333333333,False,50.5267048604694,both,50.53333333333333,valid,parsed,both,50.53333333333333,True,True,both_usable,0.0066284728639303125,False
Eng-NA,Brown,Brown/Sarah/040223.cha,7433,high_confidence_text_match,52,0,52,Sarah,50.7566890490564,327,CHI,50.766666666666666,False,50.7566890490564,both,50.766666666666666,valid,parsed,both,50.766666666666666,True,True,both_usable,0.009977617610267941,False
Eng-NA,Brown,Brown/Sarah/040228.cha,7434,high_confidence_text_match,46,0,46,Sarah,50.9209634694758,283,CHI,50.93333333333333,False,50.9209634694758,both,50.93333333333333,valid,parsed,both,50.93333333333333,True,True,both_usable,0.01236986385752914,False
Eng-NA,Brown,Brown/Sarah/040307.cha,7436,high_confidence_text_match,67,0,67,Sarah,51.2310314380172,415,CHI,51.233333333333334,False,51.2310314380172,both,51.233333333333334,valid,parsed,both,51.233333333333334,True,True,both_usable,0.0023018953161368927,False
Eng-NA,Brown,Brown/Sarah/040313.cha,7437,high_confidence_text_match,85,0,85,Sarah,51.4281607425204,338,CHI,51.43333333333333,False,51.4281607425204,both,51.43333333333333,valid,parsed,both,51.43333333333333,True,True,both_usable,0.005172590812932754,False
Eng-NA,Brown,Brown/Sarah/040326.cha,7438,high_confidence_text_match,47,0,47,Sarah,51.8552742356106,291,CHI,51.86666666666667,False,51.8552742356106,both,51.86666666666667,valid,parsed,both,51.86666666666667,True,True,both_usable,0.011392431056066243,False
Eng-NA,Brown,Brown/Sarah/040401.cha,7439,high_confidence_text_match,56,0,56,Sarah,52.0339226678166,282,CHI,52.03333333333333,False,52.0339226678166,both,52.03333333333333,valid,parsed,both,52.03333333333333,True,True,both_usable,0.0005893344832657021,False
Eng-NA,Brown,Brown/Sarah/040411.cha,7440,high_confidence_text_match,35,1,36,Sarah,52.3624715086552,304,CHI,52.36666666666667,False,52.3624715086552,both,52.36666666666667,valid,parsed,both,52.36666666666667,True,True,both_usable,0.004195158011469857,False
Eng-NA,Brown,Brown/Sarah/040418.cha,7441,high_confidence_text_match,62,0,62,Sarah,52.5924556972422,379,CHI,52.6,False,52.5924556972422,both,52.6,valid,parsed,both,52.6,True,True,both_usable,0.007544302757800381,False
Eng-NA,Brown,Brown/Sarah/040425.cha,7442,high_confidence_text_match,49,0,49,Sarah,52.8224398858293,279,CHI,52.833333333333336,False,52.8224398858293,both,52.833333333333336,valid,parsed,both,52.833333333333336,True,True,both_usable,0.010893447504038534,False
Eng-NA,Brown,Brown/Sarah/040504.cha,7443,high_confidence_text_match,63,0,63,Sarah,53.1325078543707,380,CHI,53.13333333333333,False,53.1325078543707,both,53.13333333333333,valid,parsed,both,53.13333333333333,True,True,both_usable,0.0008254789626320758,False
Eng-NA,Brown,Brown/Sarah/040508.cha,7444,high_confidence_text_match,47,0,47,Sarah,53.2639273907062,263,CHI,53.266666666666666,False,53.2639273907062,both,53.266666666666666,valid,parsed,both,53.266666666666666,True,True,both_usable,0.002739275960465193,False
Eng-NA,Brown,Brown/Sarah/040514.cha,7445,high_confidence_text_match,47,0,47,Sarah,53.4610566952093,323,CHI,53.46666666666667,False,53.4610566952093,both,53.46666666666667,valid,parsed,both,53.46666666666667,True,True,both_usable,0.005609971457367635,False
Eng-NA,Brown,Brown/Sarah/040522.cha,7446,high_confidence_text_match,48,0,48,Sarah,53.7238957678802,308,CHI,53.733333333333334,False,53.7238957678802,both,53.733333333333334,valid,parsed,both,53.733333333333334,True,True,both_usable,0.009437565453133345,False
Eng-NA,Brown,Brown/Sarah/040529.cha,7447,high_confidence_text_match,39,1,40,Sarah,53.9538799564673,272,CHI,53.96666666666667,False,53.9538799564673,both,53.96666666666667,valid,parsed,both,53.96666666666667,True,True,both_usable,0.012786710199371498,False
Eng-NA,Brown,Brown/Sarah/040605.cha,7448,high_confidence_text_match,67,0,67,Sarah,54.1653832727571,343,CHI,54.166666666666664,False,54.1653832727571,both,54.166666666666664,valid,parsed,both,54.166666666666664,True,True,both_usable,0.0012833939095671099,False
Eng-NA,Brown,Brown/Sarah/040610.cha,7449,high_confidence_text_match,28,0,28,Sarah,54.3296576931765,259,CHI,54.333333333333336,False,54.3296576931765,both,54.333333333333336,valid,parsed,both,54.333333333333336,True,True,both_usable,0.0036756401568354136,False
Eng-NA,Brown,Brown/Sarah/040617.cha,7450,high_confidence_text_match,44,0,44,Sarah,54.5596418817635,274,CHI,54.56666666666667,False,54.5596418817635,both,54.56666666666667,valid,parsed,both,54.56666666666667,True,True,both_usable,0.0070247849031730425,False
Eng-NA,Brown,Brown/Sarah/040624.cha,7451,high_confidence_text_match,72,0,72,Sarah,54.7896260703505,387,CHI,54.8,False,54.7896260703505,both,54.8,valid,parsed,both,54.8,True,True,both_usable,0.01037392964949646,False
Eng-NA,Brown,Brown/Sarah/040700.cha,7452,high_confidence_text_match,51,1,52,Sarah,55.0011293866404,324,CHI,55.0,False,55.0011293866404,both,55.0,valid,parsed,both,55.0,True,True,both_usable,0.0011293866404002983,False
Eng-NA,Brown,Brown/Sarah/040711.cha,7453,high_confidence_text_match,78,0,78,Sarah,55.3625331115629,324,CHI,55.36666666666667,False,55.3625331115629,both,55.36666666666667,valid,parsed,both,55.36666666666667,True,True,both_usable,0.004133555103770448,False
Eng-NA,Brown,Brown/Sarah/040717.cha,7454,high_confidence_text_match,50,0,50,Sarah,55.559662416066,250,CHI,55.56666666666667,False,55.559662416066,both,55.56666666666667,valid,parsed,both,55.56666666666667,True,True,both_usable,0.00700425060067289,False
